id,geo__place_id,author_id,created_at,text,place_info__full_name,place_info__id,place_info__place_type,place_info__geo__type,place_info__geo__bbox__001,place_info__geo__bbox__002,place_info__geo__bbox__003,place_info__geo__bbox__004,place_info__name,geo__coordinates__type,longitude,latitude
1.37476E+18,5a110d312052166f,29283,2021-03-24T16:43:54.000Z,@JasonAbbruzzese @puiwingtam @nytimes @jwherrman Putting the money into $NYT stock might be a better investment (and you get a physical stock certificate - the Times should at least include a copy of the paper with this column &amp; the follow-up) &amp; people can directly donate to the Neediest Cases Fund https://t.co/UXb4YvSaFD https://t.co/eZ6K7JlvPD,"San Francisco, CA",5a110d312052166f,city,Feature,-122.514926,37.708075,-122.357031,37.833238,San Francisco,Point,-122.4359785,37.7706565
1.37476E+18,3727643cbffde76f,1.08817E+18,2021-03-24T16:42:24.000Z,I GoFundMe some Pork Rinds and snacks and all donations got refunded. Sadness 😥😥 https://t.co/XCSuS5hN5T,"Evans, CO",3727643cbffde76f,city,Feature,-104.7846137,40.358091,-104.677748,40.392528,Evans,Point,-104.7311809,40.3753095
1.37476E+18,642fbca6eea15240,2252131214,2021-03-24T16:35:15.000Z,Help Kike Salas’ children lay their father to rest https://t.co/EiHoWuN3i5,"Soledad, CA",642fbca6eea15240,city,Feature,-121.338707,36.410518,-121.306524,36.445593,Soledad,Point,-121.3226155,36.4280555
1.37476E+18,2615344c84ed87ee,23164592,2021-03-24T16:31:46.000Z,"If you want to help the family of the 2 children who perished, there’s a link to the GoFundMe in this story written by my colleague @gabbyrodriguess","Oshawa, Ontario",2615344c84ed87ee,city,Feature,-78.959206,43.614586,-78.68523,44.047385,Oshawa,Point,-78.822218,43.8309855
1.37476E+18,0102611f55c5f14b,2173232963,2021-03-24T16:30:40.000Z,"Please help save our Boo Boo who is in dyer need of life saving treatments for IHMA.... https://t.co/djLblbgxKL @ Middletown, New Jersey https://t.co/YDyKBioiNn","Middletown, NJ",0102611f55c5f14b,city,Feature,-74.1472171,40.324956,-74.016276,40.435478,Middletown,Point,-74.1172,40.394
1.37476E+18,73e765e91b42fdcd,545886602,2021-03-24T16:29:04.000Z,Help raise funds for Kamils family https://t.co/fqsaoX4hD5,"Kelty, Scotland",73e765e91b42fdcd,city,Feature,-3.3974893,56.1254594,-3.3679478,56.1460398,Kelty,Point,-3.38271855,56.1357496
1.37476E+18,01fbe706f872cb32,43891715,2021-03-24T16:25:14.000Z,https://t.co/Wqjg14ze4Q @gofundme,"Washington, DC",01fbe706f872cb32,city,Feature,-77.119401,38.801826,-76.909396,38.9953797,Washington,Point,-77.0143985,38.89860285
1.37475E+18,00fb89e1017905d5,1.37427E+18,2021-03-24T16:02:07.000Z,@hmusa @hm @gofundme Get out of China！,"Liaoning, People's Republic of China",00fb89e1017905d5,admin,Feature,118.846649,38.72135,125.774696,43.473602,Liaoning,Point,122.3106725,41.097476
1.37475E+18,42e46bc3663a4b5f,3096958676,2021-03-24T15:58:14.000Z,My friend was murdered in a hit and run for denying the sexual advances of her killer. We all miss you so much Frost. Please share this for me. #Justice4Jasmine #JusticeforJasmineHassan \nhttps://t.co/BKA5rOsRqS,"Fort Worth, TX",42e46bc3663a4b5f,city,Feature,-97.538285,32.569477,-97.033542,32.990456,Fort Worth,Point,-97.2859135,32.7799665
1.37475E+18,01acdb9d4686f3f3,143649958,2021-03-24T15:55:03.000Z,@TeamRojas45 https://t.co/bLjkK2filz,"La Punta, Venezuela",01acdb9d4686f3f3,city,Feature,-71.2135925,8.5517159,-71.1867523,8.5641537,La Punta,Point,-71.2001724,8.5579348
1.37475E+18,f1d3a53f8a3cc7e9,2331351066,2021-03-24T15:53:34.000Z,https://t.co/aBXHsRWQ7C https://t.co/CGd6FpQaub,Nepal,f1d3a53f8a3cc7e9,country,Feature,80.0633414,26.3483092,88.2026997,30.4333897,Nepal,Point,84.13302055,28.39084945
1.37475E+18,00fb89e1017905d5,1.2858E+18,2021-03-24T15:52:35.000Z,@hmusa @hm @gofundme 🐶,"Liaoning, People's Republic of China",00fb89e1017905d5,admin,Feature,118.846649,38.72135,125.774696,43.473602,Liaoning,Point,122.3106725,41.097476
1.37475E+18,a9eb1b07c3864593,24973645,2021-03-24T15:49:20.000Z,My friends mom just passed and they need help.. share this if you all dont mind. I'd truly appreciate it. Funeral preparations for Karla Miller https://t.co/hPJkuGCJfL,"Taylor, MI",a9eb1b07c3864593,city,Feature,-83.308978,42.181294,-83.228111,42.269861,Taylor,Point,-83.2685445,42.2255775
1.37475E+18,38ac902a28ee86da,236232616,2021-03-24T15:49:11.000Z,"Can afford copters and dispatch almost immediately, won't have common sense laws and will rely on GoFundMe.\nAnd on top of it, will call it the best nation on the entire planet.\n\nI really really wish the world is a better place for all of us with love and happiness. https://t.co/HIPeDK04m4","Chennai, India",38ac902a28ee86da,city,Feature,80.183081,12.965942,80.252142,13.060495,Chennai,Point,80.2176115,13.0132185
1.37475E+18,006fa5d223223cfc,1.32445E+18,2021-03-24T15:48:34.000Z,"@ShirleyVarnagy @rafaelarraiz Hola Shirley como estas? Espero que muy bien, me llamo José, me gustaría mucho que me pudieras ayudar leyendo mi historia https://t.co/9n0PoEYo7O y pudieras compartir porfavy con otras personas, mi historia es algo pequeña, pero es mi sueño y tengo que lograrlo, thanks forhearing","Táchira, Venezuela",006fa5d223223cfc,admin,Feature,-72.48775,7.3615272,-71.31602,8.6819938,Táchira,Point,-71.901885,8.0217605
1.37475E+18,1c69a67ad480e1b1,2551824073,2021-03-24T15:43:53.000Z,Dessineth Guadalupe Perez https://t.co/m8pQ2jvdC9,"Houston, TX",1c69a67ad480e1b1,city,Feature,-95.823268,29.522325,-95.069705,30.1546646,Houston,Point,-95.4464865,29.8384948
1.37475E+18,00fb89e1017905d5,1.2858E+18,2021-03-24T15:43:52.000Z,@hmusa @hm @gofundme sb，gunchuzhongguo,"Liaoning, People's Republic of China",00fb89e1017905d5,admin,Feature,118.846649,38.72135,125.774696,43.473602,Liaoning,Point,122.3106725,41.097476
1.37475E+18,006fa5d223223cfc,1.32445E+18,2021-03-24T15:43:21.000Z,"@MarianaVZ hi mariana, how are you, I hope you doing fine it would be a dream come true if you could help, read my history and algo share with people https://t.co/9n0PoEYo7O , please please help to share my history and make my goal","Táchira, Venezuela",006fa5d223223cfc,admin,Feature,-72.48775,7.3615272,-71.31602,8.6819938,Táchira,Point,-71.901885,8.0217605
1.37475E+18,011071d81596fbba,7.55084E+17,2021-03-24T15:35:47.000Z,https://t.co/o8lYdUrE4s\n\nSharing everywhere for my cousin 🥺 @pulte,"Waverly, MI",011071d81596fbba,city,Feature,-84.720053,42.681889,-84.60259,42.78436,Waverly,Point,-84.6613215,42.7331245
1.37475E+18,006fa5d223223cfc,1.32445E+18,2021-03-24T15:35:14.000Z,"@MarianaVZ hello mariana, I hope you doing right and everything is okay, I will please appreciate so much if you could read my history here https://t.co/9n0PoEYo7O , please contact with me, thanks for the suppor, I hope you have a nice day ! @MarianaVZ","Táchira, Venezuela",006fa5d223223cfc,admin,Feature,-72.48775,7.3615272,-71.31602,8.6819938,Táchira,Point,-71.901885,8.0217605
1.37475E+18,011add077f4d2da3,112266988,2021-03-24T15:35:12.000Z,@KimKardashian Gotta hand it to you gal you just live your life no matter what! You go gurl . and please  share my cancer fundraiser link https://t.co/1On6fjSgUc or donate $5 or more. #help #helpkatie,"Brooklyn, NY",011add077f4d2da3,city,Feature,-74.041878,40.570842,-73.855673,40.739434,Brooklyn,Point,-73.9487755,40.655138
1.37475E+18,0008cb6457ff0b55,14529036,2021-03-24T15:34:26.000Z,@official_Iphy Nah to open gofundme account.,"Port Harcourt, Nigeria",0008cb6457ff0b55,city,Feature,6.9380658,4.7337699,7.1244854,4.9154902,Port Harcourt,Point,7.0312756,4.82463005
1.37475E+18,a3d770a00f15bcb1,8.03804E+17,2021-03-24T15:34:14.000Z,Southeast Fresno Street Vendor Family Support Fund https://t.co/n61ahcyEgs,"Corpus Christi, TX",a3d770a00f15bcb1,city,Feature,-97.662618,27.578509,-97.202232,27.895793,Corpus Christi,Point,-97.432425,27.737151
1.37475E+18,222efb7ee8b98c58,104576737,2021-03-24T15:32:45.000Z,I'm raising money for Wheelchair accessible van. Click to Donate:  https://t.co/qcQKt70C1J via @gofundme,"Elmhurst, IL",222efb7ee8b98c58,city,Feature,-87.9691933,41.8477693,-87.915373,41.9316796,Elmhurst,Point,-87.94228315,41.88972445
1.37475E+18,5e87fad60ff48693,910791462,2021-03-24T15:32:12.000Z,Please support my GoFundMe campaign: https://t.co/hrPxXsHjc1 @gofundme https://t.co/dA2S2HWBPJ,"Up Holland, England",5e87fad60ff48693,city,Feature,-2.83144,53.52434,-2.717183,53.568179,Up Holland,Point,-2.7743115,53.5462595
1.37475E+18,38ac902a28ee86da,236232616,2021-03-24T15:31:49.000Z,"America needs less of GoFundMe reliance to save livelihood and more, like much more of common sense like ASAP. https://t.co/Cu7GXqDbEF","Chennai, India",38ac902a28ee86da,city,Feature,80.183081,12.965942,80.252142,13.060495,Chennai,Point,80.2176115,13.0132185
1.37475E+18,d2ddff69682ae534,1242593743,2021-03-24T15:30:17.000Z,I'm raising money for Ziva - Lost Dog Reward $. Click to Donate https://t.co/i5ug0NKWFb,"Montana, USA",d2ddff69682ae534,admin,Feature,-116.050004,44.35821,-104.039563,49.00139,Montana,Point,-110.0447835,46.6798
1.37475E+18,3aa1b1861c56d910,8.84115E+17,2021-03-24T15:29:30.000Z,Help fund Elmo's surgery\n#cat\n#cambridge \n#surgery #help #Google #wednesdaythought #london #stopAnimalCruelty #gofundme \nhttps://t.co/enqrzCWHpB https://t.co/FEmlO5tmFI,"Cambridge, England",3aa1b1861c56d910,city,Feature,0.0873022,52.1642435,0.18453,52.237704,Cambridge,Point,0.1359161,52.20097375
1.37475E+18,dc62519fda13b4ec,242090600,2021-03-24T15:29:29.000Z,"Se que me van a caer encima sin piedad, pero a los gofundme de la gente pobre o desconocida nadie deposita. Toca a los familiares resolver. Vergüenza deberian tener de estar mendingando en las redes  para quien vive en una mansion diseñada por Fruto Vivas repleta de obras de arte https://t.co/y764z9ckWq","Tampa, FL",dc62519fda13b4ec,city,Feature,-82.620093,27.821353,-82.2652945,28.171836,Tampa,Point,-82.44269375,27.9965945
1.37474E+18,01a20da949498784,1.17193E+18,2021-03-24T15:27:55.000Z,@hmusa @hm @gofundme https://t.co/K8Samb0Abv,"Shanghai, People's Republic of China",01a20da949498784,admin,Feature,120.858322,30.69094,121.9733,31.86889,Shanghai,Point,121.415811,31.279915
1.37474E+18,01a20da949498784,1.17193E+18,2021-03-24T15:25:09.000Z,@hmusa @hm @gofundme 滚出中国,"Shanghai, People's Republic of China",01a20da949498784,admin,Feature,120.858322,30.69094,121.9733,31.86889,Shanghai,Point,121.415811,31.279915
1.37474E+18,00ab08eef1b62e92,86551532,2021-03-24T15:23:29.000Z,"ACTUALIZACIÓN: HAN CONSEGUIDO CAMA Y VAN A TRASLADAR AL SR JOSÉ. La familia requiere ayuda económica para poder enfrentar todos los gastos de la terapia intensiva, etc. \nVan escapando con los donativos\nAyuda a el Prof. José Reyes a superar el #Covid #RT  https://t.co/5WeEJq3dTS","Las Palmas de Gran Canaria, Spain",00ab08eef1b62e92,city,Feature,-15.5255036,28.0248125,-15.3941943,28.1812125,Las Palmas de Gran Canaria,Point,-15.45984895,28.1030125
1.37474E+18,0110869c215f9ed6,767988860,2021-03-24T15:09:52.000Z,"Addition to Payne Skatepark https://t.co/S9rOCGQDDo\nHey Everyone! The city of Sarasota has agreed to let us add to Payne skatepark! But here’s the kick we’ve got to raise the money ourselves. We estimated cost about $15,000 We’ll be adding in a 1/4 pipe with two roll-ins","Osprey, FL",0110869c215f9ed6,city,Feature,-82.500985,27.1681303,-82.458161,27.215872,Osprey,Point,-82.479573,27.19200115
1.37474E+18,009243ac50ad0f26,19638500,2021-03-24T15:01:44.000Z,"Every spring, about 150 migrant farmworker families from Mexico and South Texas arrive in Yolo County to work in the fields and orchards through the harvest. This GoFundMe is seeking to provide welcome care packages to families on move-in day. https://t.co/tLME08E1hN","West Sacramento, CA",009243ac50ad0f26,city,Feature,-121.584282,38.516197,-121.506483,38.603777,West Sacramento,Point,-121.5453825,38.559987
1.37474E+18,e21c8e4914eef2b3,8143872,2021-03-24T14:59:37.000Z,"Resources/what you can do now: \nThe Colorado Healing Fund is collecting donations to support the needs of victims, families &amp; community impacted by the #Boulder tragedy.\nRyan Van Duzer, incredible advocate for all things Boulder, set up a GoFundMe in support of impacted families","Colorado, USA",e21c8e4914eef2b3,admin,Feature,-109.060257,36.992427,-102.041524,41.003445,Colorado,Point,-105.5508905,38.997936
1.37474E+18,67d92742f1ebf307,51789144,2021-03-24T14:56:59.000Z,affordable mental health care in the USA. If you can’t afford a cat there’s always gofundme. https://t.co/t072Epk50K,"Michigan, USA",67d92742f1ebf307,admin,Feature,-90.4181075,41.696088,-82.122971,48.306272,Michigan,Point,-86.27053925,45.00118
1.37474E+18,e444ecd51bd16ff3,224332554,2021-03-24T14:55:21.000Z,Not 1 but 2 local news channels picked up on this story! @TheEllenShow @SteveHarveyFM @Bengals @Reds @MSNBC @FoxNews @abc @nbc\n\nhttps://t.co/bXe124pS9E https://t.co/n3pjOr6IwJ,"Cincinnati, OH",e444ecd51bd16ff3,city,Feature,-84.710722,39.052962,-84.3689026,39.2211137,Cincinnati,Point,-84.5398123,39.13703785
1.37474E+18,e0060cda70f5f341,1.33135E+18,2021-03-24T14:51:11.000Z,I wanna start a gofundme for her https://t.co/pNzStaUgK2,"Texas, USA",e0060cda70f5f341,admin,Feature,-106.645646,25.837092,-93.508131,36.500695,Texas,Point,-100.0768885,31.1688935
1.37474E+18,300bcc6e23a88361,331810470,2021-03-24T14:50:08.000Z,If I start a gofundme and my rich friends don’t donate or even just share..... you’re getting robbed,"Seattle, WA",300bcc6e23a88361,city,Feature,-122.436232,47.4953154,-122.2249728,47.734319,Seattle,Point,-122.3306024,47.6148172
1.37473E+18,00c39537733fa112,8.17511E+17,2021-03-24T14:46:13.000Z,Transgender Emergency Fund 101 https://t.co/2zfJIT8NkU,"Queens, NY",00c39537733fa112,city,Feature,-73.962582,40.541722,-73.699793,40.8000371,Queens,Point,-73.8311875,40.67087955
1.37473E+18,d6819fe60643ebc1,3214723769,2021-03-24T14:40:44.000Z,Tobi’s New Wheels! https://t.co/j9JRpKSU17,"Alexandria, VA",d6819fe60643ebc1,city,Feature,-77.144435,38.789907,-77.037304,38.8448531,Alexandria,Point,-77.0908695,38.81738005
1.37473E+18,c3f37afa9efcf94b,469939034,2021-03-24T14:28:44.000Z,"THIS IS NOT OKAY🗣THIS IS NOT OKAY🗣THIS IS NOT OKAY🗣 no matter who tf you are. Please if there is a donation or gofundme page, please point it my way so I can contribute in any way possible to help this woman with any fees https://t.co/XegOhAMI4M","Austin, TX",c3f37afa9efcf94b,city,Feature,-97.928935,30.127892,-97.5805133,30.5187994,Austin,Point,-97.75472415,30.3233457
1.37473E+18,18ab65b7d91a57fc,1.2584E+18,2021-03-24T14:23:39.000Z,#nhs staff raising money to provide for the families of the #nhs staff that we’ve lost Pls rt and support @wecare4nhs @Kareemcake1 @NHSMillion @Doctor_Emeka \nhttps://t.co/Umjg0azZCX @gofundme,"Forth, Scotland",18ab65b7d91a57fc,city,Feature,-3.7020386,55.7598162,-3.6765631,55.7720436,Forth,Point,-3.68930085,55.7659299
1.37473E+18,4c1a8d5d1c267c7f,1.27837E+18,2021-03-24T14:22:08.000Z,Please help the family of Joan Creasey https://t.co/RCCT43HMu2,"Richland Center, WI",4c1a8d5d1c267c7f,city,Feature,-90.404497,43.3149871,-90.360274,43.362386,Richland Center,Point,-90.3823855,43.33868655
1.37473E+18,012af435641420c7,1.29405E+18,2021-03-24T14:20:11.000Z,https://t.co/YHUnaJ6bBZ,"Valencia, Venezuela",012af435641420c7,city,Feature,-68.0339966,10.1125402,-67.9569168,10.2401114,Valencia,Point,-67.9954567,10.1763258
1.37473E+18,4ec01c9dbc693497,1.29454E+18,2021-03-24T14:18:06.000Z,my dear friend @Remdelarem mother suddenly passed yesterday. i can only imagine all of the feelings and emotions. click the link &amp; support Remy in saving his mother’s home &lt;3\n\nhttps://t.co/UMqhaWU7QD,"Florida, USA",4ec01c9dbc693497,admin,Feature,-87.634643,24.396308,-79.974307,31.001056,Florida,Point,-83.804475,27.698682
1.37473E+18,012af435641420c7,1.29405E+18,2021-03-24T14:17:00.000Z,Con Dios y tu ayuda Yudith caminara nuevamente https://t.co/QYE4z3Xdin,"Valencia, Venezuela",012af435641420c7,city,Feature,-68.0339966,10.1125402,-67.9569168,10.2401114,Valencia,Point,-67.9954567,10.1763258
1.37472E+18,e444ecd51bd16ff3,224332554,2021-03-24T14:07:20.000Z,Brother in law is very blessed to see another day! #love #covid_19 #covid #motivational #strong #warrior #warriors #prayer #uplift #uplifting #bounceback #survivor @Oprah @KingJames @CNN @CBSThisMorning @TODAYshow @USATODAY @50cent @sc @dewaynewade1 \n\nhttps://t.co/bXe124pS9E https://t.co/oX2Bp3V16B,"Cincinnati, OH",e444ecd51bd16ff3,city,Feature,-84.710722,39.052962,-84.3689026,39.2211137,Cincinnati,Point,-84.5398123,39.13703785
1.37472E+18,01a9a39529b27f36,9.18989E+17,2021-03-24T14:02:19.000Z,Meet Aniyah a 9th grader at Urban Assembly School For Green Career in D3. Aniyah has 8 brothers and Sisters. We were happy to give her and one of her brothers 💻. We will continue to work to get more of her siblings  💻 as well. Please donate. Thank you. https://t.co/sEPzstlw1c https://t.co/TBcDAklFDs,"Manhattan, NY",01a9a39529b27f36,city,Feature,-74.026675,40.683935,-73.910408,40.877483,Manhattan,Point,-73.9685415,40.780709
1.37472E+18,24a53a1880093fa9,1.06108E+18,2021-03-24T13:58:47.000Z,"Just donated to a friend’s GoFundMe page, and would do so a million times over if I could. But at the same time I’m pissed off that paying for lifesaving medical treatment is determined by who has the most friends and family that can donate. This system is such bullshit.","Winston-Salem, NC",24a53a1880093fa9,city,Feature,-80.389019,35.9341262,-80.100949,36.240211,Winston-Salem,Point,-80.244984,36.0871686
1.37472E+18,01a6075b7ff32636,9.0108E+17,2021-03-24T13:55:55.000Z,Help for Mirza - SMA Type-1 https://t.co/udtKoZifzL,"Ordu, Türkiye",01a6075b7ff32636,city,Feature,37.86622,40.9562013,37.974248,40.9979173,Ordu,Point,37.920234,40.9770593
1.37472E+18,e4a0d228eb6be76b,2538203296,2021-03-24T13:49:14.000Z,Kylie Jenner blasted for asking fans to donate money to GoFundMe page https://t.co/y4duOi6CNf  This is exactly what’s wrong with their family. 🤢🤮 #BoycottKylee #dontBuyKylie,"Philadelphia, PA",e4a0d228eb6be76b,city,Feature,-75.280284,39.871811,-74.955712,40.13792,Philadelphia,Point,-75.117998,40.0048655
1.37472E+18,bdd24fa1c8fe4b6a,422251836,2021-03-24T13:45:17.000Z,Y’all help bro out https://t.co/eBXSRdGS2e,"Prairie View, TX",bdd24fa1c8fe4b6a,city,Feature,-96.015096,30.061706,-95.965255,30.10461,Prairie View,Point,-95.9901755,30.083158
1.37472E+18,00836cb90515ddd1,18964586,2021-03-24T13:44:29.000Z,Asheville Preschool Teacher &amp; Mom of Two Loses Husband To Cancer\nhttps://t.co/k04raBoxJo #avlnews #avlgofundme,"Asheville, NC",00836cb90515ddd1,city,Feature,-82.681852,35.421216,-82.452163,35.656929,Asheville,Point,-82.5670075,35.5390725
1.37472E+18,e444ecd51bd16ff3,224332554,2021-03-24T13:44:28.000Z,Brother in law is very blessed to see another day! #love #covid_19 #covid #motivational #strong #warrior #warriors #prayer #uplift #uplifting #bounceback #survivor @Oprah @KingJames @CNN @CBSThisMorning @TODAYshow @USATODAY @50cent @sc @dewaynewade1 \n\nhttps://t.co/bXe124pS9E https://t.co/6m8mdJZWv0,"Cincinnati, OH",e444ecd51bd16ff3,city,Feature,-84.710722,39.052962,-84.3689026,39.2211137,Cincinnati,Point,-84.5398123,39.13703785
1.37472E+18,bdd24fa1c8fe4b6a,422251836,2021-03-24T13:42:07.000Z,Help Jay Get Back On His Feet An Everyday Life https://t.co/zSeZUtlFe7,"Prairie View, TX",bdd24fa1c8fe4b6a,city,Feature,-96.015096,30.061706,-95.965255,30.10461,Prairie View,Point,-95.9901755,30.083158
1.37472E+18,1d9a5370a355ab0c,425847022,2021-03-24T13:32:24.000Z,https://t.co/dgAMsGS27K @gofundme,"Chicago, IL",1d9a5370a355ab0c,city,Feature,-87.940033,41.644102,-87.523993,42.0230669,Chicago,Point,-87.732013,41.83358445
1.37471E+18,252db32a3bbc79c2,1.32133E+18,2021-03-24T13:29:18.000Z,Darrell's Final Expenses https://t.co/RYtVR1MPGj,"Danville, IL",252db32a3bbc79c2,city,Feature,-87.722497,40.1049558,-87.53169,40.204494,Danville,Point,-87.6270935,40.1547249
1.37471E+18,485ebc6dbebdbf32,405197502,2021-03-24T13:25:17.000Z,"If you can attend today - GO! If you're able, donate some $ to @blm860 at https://t.co/kag91Nidzm https://t.co/FfyFMSWYv8","West Hartford, CT",485ebc6dbebdbf32,city,Feature,-72.786564,41.717959,-72.713899,41.806675,West Hartford,Point,-72.7502315,41.762317
1.37471E+18,ae845a49091f2727,8.5213E+17,2021-03-24T13:24:56.000Z,"Beautiful obituary for Darryl Tatum, written by his sister: https://t.co/hshfRYPBbG. You can support the family in this difficult time here: https://t.co/y4vDzRLLeh","Somerville, MA",ae845a49091f2727,city,Feature,-71.134552,42.3727525,-71.072892,42.418052,Somerville,Point,-71.103722,42.39540225
1.37471E+18,5572be96e7fdec45,942710126,2021-03-24T13:24:06.000Z,@christineniSF @heymichellelee @gofundme @nbcbayarea She is a saint! This woman deserves a medal!,"Pickering, Ontario",5572be96e7fdec45,city,Feature,-79.220024,43.554887,-78.852434,44.01077,Pickering,Point,-79.036229,43.7828285
1.37471E+18,012af435641420c7,1.29405E+18,2021-03-24T13:13:37.000Z,Con Dios y tu ayuda Yudith caminara nuevamente https://t.co/QYE4z3Xdin,"Valencia, Venezuela",012af435641420c7,city,Feature,-68.0339966,10.1125402,-67.9569168,10.2401114,Valencia,Point,-67.9954567,10.1763258
1.37471E+18,012af435641420c7,1.29405E+18,2021-03-24T13:12:12.000Z,Con Dios y tu ayuda Yudith caminara nuevamente https://t.co/QYE4z3Xdin,"Valencia, Venezuela",012af435641420c7,city,Feature,-68.0339966,10.1125402,-67.9569168,10.2401114,Valencia,Point,-67.9954567,10.1763258
1.37471E+18,e4a0d228eb6be76b,68151928,2021-03-24T13:11:28.000Z,https://t.co/M8WZaczcAB @gofundme,"Philadelphia, PA",e4a0d228eb6be76b,city,Feature,-75.280284,39.871811,-74.955712,40.13792,Philadelphia,Point,-75.117998,40.0048655
1.37471E+18,012af435641420c7,1.29405E+18,2021-03-24T13:11:08.000Z,Con Dios y tu ayuda Yudith caminara nuevamente https://t.co/QYE4z3Xdin,"Valencia, Venezuela",012af435641420c7,city,Feature,-68.0339966,10.1125402,-67.9569168,10.2401114,Valencia,Point,-67.9954567,10.1763258
1.37471E+18,791e00bcadc4615f,106252035,2021-03-24T13:08:42.000Z,Help me not get into poverty then debt https://t.co/ThJHZDyMIN,"Glasgow, Scotland",791e00bcadc4615f,city,Feature,-4.3932845,55.796184,-4.0902182,55.9204214,Glasgow,Point,-4.24175135,55.8583027
1.37471E+18,75ca7c28fdbeca9a,928427258,2021-03-24T13:08:37.000Z,Wanna help a guy out? 🤷🏼‍♂️ just a normal average guy with no story trying to raise money to help me buy my first home. Click to Donate https://t.co/Zwgw2ZnX5O,"Llantrisant, Wales",75ca7c28fdbeca9a,city,Feature,-3.4072603,51.5181498,-3.358563,51.5455914,Llantrisant,Point,-3.38291165,51.5318706
1.37471E+18,1c69a67ad480e1b1,151587763,2021-03-24T12:59:19.000Z,https://t.co/XbtDoLMp3j,"Houston, TX",1c69a67ad480e1b1,city,Feature,-95.823268,29.522325,-95.069705,30.1546646,Houston,Point,-95.4464865,29.8384948
1.37471E+18,ce868cf1adf8c805,8.35181E+17,2021-03-24T12:58:31.000Z,My emperor scorpion has been giving birth for the last 3 days.  I managed to catch this little moment without disturbing her.  It's been awesome to watch and now I can finally share this with all of you.\nDon't forget our fundraiser https://t.co/g7AxtSnPLs https://t.co/fMCX5b2p20,"Waukesha, WI",ce868cf1adf8c805,city,Feature,-88.305771,42.9020744,-88.174237,43.061202,Waukesha,Point,-88.240004,42.9816382
1.37471E+18,286ce6f453dc7106,993765752,2021-03-24T12:56:11.000Z,@AskMrFrisky Have you tried #gofundme?,"Signal Mountain, TN",286ce6f453dc7106,city,Feature,-85.37398,35.109171,-85.321122,35.154501,Signal Mountain,Point,-85.347551,35.131836
1.3747E+18,01fbe706f872cb32,1.34805E+18,2021-03-24T12:39:50.000Z,#Oromostand with the Oromo victims in Wallo https://t.co/Mzy1EYbOLW,"Washington, DC",01fbe706f872cb32,city,Feature,-77.119401,38.801826,-76.909396,38.9953797,Washington,Point,-77.0143985,38.89860285
1.3747E+18,59a267bb1ccbf201,624168449,2021-03-24T12:39:02.000Z,@Mrs_Sophie667 @SexWorkHive @NationalUglyMug You are most welcome Mistress. I will see if I can help share your gofundme too Mistress. There is one thing that I have learnt about the sw community. They really try to help others out. Especially since last year Mistress.,"Thatcham, England",59a267bb1ccbf201,city,Feature,-1.290032,51.392719,-1.219653,51.417097,Thatcham,Point,-1.2548425,51.404908
1.3747E+18,3b98b02fba3f9753,3318721001,2021-03-24T12:36:45.000Z,https://t.co/RNbvCC3eaU,"North Carolina, USA",3b98b02fba3f9753,admin,Feature,-84.3219475,33.752879,-75.40012,36.588118,North Carolina,Point,-79.86103375,35.1704985
1.3747E+18,0d38252243f58e29,916462322,2021-03-24T12:28:23.000Z,Lichfield Arts' Fuse Festival 2021 https://t.co/zrWKWVFR9g,"Lichfield, England",0d38252243f58e29,city,Feature,-1.853157,52.666602,-1.785334,52.702076,Lichfield,Point,-1.8192455,52.684339
1.3747E+18,1adf1fc2d8327447,2773975678,2021-03-24T12:17:50.000Z,We Da People Community Love https://t.co/hC5UODZmNa,"North Boston, NY",1adf1fc2d8327447,city,Feature,-78.814388,42.657838,-78.747662,42.6987,North Boston,Point,-78.781025,42.678269
1.3747E+18,01a9a39529b27f36,152448004,2021-03-24T12:11:43.000Z,#StopAsianHate AND make sure that people have ways to deal with the environment we're currently in https://t.co/cBU7jRyDrM,"Manhattan, NY",01a9a39529b27f36,city,Feature,-74.026675,40.683935,-73.910408,40.877483,Manhattan,Point,-73.9685415,40.780709
1.37469E+18,008a6343d42a42f3,867836408,2021-03-24T11:59:03.000Z,"Please help if you can, Our brother leaves behind two beautiful kids and they will not have a dad to provide in the years to come. Bill Napierkoski memorial fund https://t.co/VI5Qsupi4x","Hermitage, PA",008a6343d42a42f3,city,Feature,-80.519092,41.1876847,-80.427557,41.279389,Hermitage,Point,-80.4733245,41.23353685
1.37469E+18,012af435641420c7,118451547,2021-03-24T11:57:46.000Z,https://t.co/95F6r60dC9 ayudame a ayudar... dios les pague,"Valencia, Venezuela",012af435641420c7,city,Feature,-68.0339966,10.1125402,-67.9569168,10.2401114,Valencia,Point,-67.9954567,10.1763258
1.37469E+18,944c03c1d85ef480,415240889,2021-03-24T11:52:49.000Z,"WOW. The @gofundme for Lorenzo Perez’s family is now at $120K this morning! 🤍 $30,000 away from the goal!\n\nHere’s the link: https://t.co/XzDkFsv3ss\n\n@Esmeralda_Soria @District5Chavez @MayorJerryDyer @CityofFresno https://t.co/g2O4GryfDq","Fresno, CA",944c03c1d85ef480,city,Feature,-119.93251,36.648905,-119.632419,36.923179,Fresno,Point,-119.7824645,36.786042
