created_at,text,geo__place_id,place_info__country_code,place_info__name,place_info__country,place_info__geo__bbox__001,place_info__geo__bbox__002,place_info__geo__bbox__003,place_info__geo__bbox__004,place_info__full_name,geo__coordinates__type,Longitude,Latitude
2021-03-03T02:21:46.000Z,Imagine being on two mutual aid slacks and running your own food justice program and working overnight to help unhoused friends 😆and forgetting your computer so working from a phone whose charger you forgot #hotmess,011add077f4d2da3,US,Brooklyn,United States,-74.041878,40.570842,-73.855673,40.739434,"Brooklyn, NY",,-73.948776,40.655138
2021-03-02T21:00:36.000Z,"Vote for @danielwaynelee0 B/C he came out with @ndindi and I to a homeless community 2-3 times to meet unhoused people, discuss ideas and provide mutual aid w/ @StreetWatchLA. He’s more progressive than Dems and doesn’t take corporate $$$. What’s not to like? Vote. 🙏 https://t.co/mLmDSTwT40",3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",,-118.41191,34.0207895
2021-03-02T20:46:26.000Z,"i kid u not something as small as retweeting, reposting on ur instagram story, donating (even if it’s just a couple $) doing mutual aid, joinin’ a nonprofit grassroots org, going out n doing things as an individual (ex. doing a small water hand out 2 tha unhoused, etc.)",01c060cf466c6ce3,US,Long Beach,United States,-118.25023,33.732905,-118.06319,33.885438,"Long Beach, CA",,-118.15671,33.8091715
2021-03-02T14:40:11.000Z,@pete_fuller_ga This is going to test the faith and capacity of mutual aid groups and non-profits. This will be bigger than all of us.,e229de11a7eb6823,US,Marietta,United States,-84.596805,33.895088,-84.46746,34.0011594,"Marietta, GA",,-84.532133,33.9481237
2021-03-02T04:42:16.000Z,Must-read to understand the impact of Austin Mutual Aid’s efforts that Iffy Roma has been spearheading https://t.co/YGDeISinBj,c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",,-97.754724,30.3233457
2021-03-02T03:15:07.000Z,let’s show some mutual aid for a comrade of a comrade of a comrade 💜 https://t.co/patOQiOEx2 https://t.co/VDUncfRPpX,da2bb7a8de68b604,US,Ramsey,United States,-93.511116,45.215499,-93.380404,45.299401,"Ramsey, MN",,-93.44576,45.25745
2021-03-01T22:41:39.000Z,Does anyone know of mutual aid and direct action organizations in the valley?,f664c6f63c0bef35,US,Weslaco,United States,-98.057773,26.111766,-97.942697,26.242157,"Weslaco, TX",,-98.000235,26.1769615
2021-03-01T20:14:24.000Z,Mutual aid teams kicking ass every week ✨ https://t.co/eUyjkBuRN9,300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",,-122.3306,47.6148172
2021-03-01T15:48:23.000Z,"I just want to say if you’re in a position financially and emotionally to provide direct mutual aid and you don’t, you’re trash. That is not your wealth, it stolen capital and should be returned accordingly.",3af2a75dbeb10500,US,Lincoln,United States,-96.806031,40.710053,-96.587094,40.896417,"Lincoln, NE",,-96.696562,40.803235
2021-03-01T10:47:25.000Z,@binance Propane tanks. My mutual aid group has been gathering and refilling them for the homeless during the winter. Buying more would allow them to do swaps saving time and gas money.,375aa1ab4abd79b1,US,Olympia,United States,-123.02373,46.98219,-122.8233,47.146866,"Olympia, WA",,-122.92352,47.064528
2021-03-01T05:00:39.000Z,san antonio sports needs hundreds of volunteers to make millions for the @ncaawbb. \nthat ain’t mutual aid.\nthat’s dumb mutherfuckerz being dumbmutherfuckerz.,07d9d68199885000,US,Highland Park,United States,-98.453838,29.3976519,-98.453838,29.3976519,Highland Park,,-98.453838,29.3976519
2021-03-01T03:43:56.000Z,"Austin Mutual Aid Donations accepted at the Long Center circle drive for food, water, formula, produce, canned goods, cleaning products, PPE, clean well organized and size marked clothes for adults and children, toiletries, Tarps, tents and anything else needed to survive https://t.co/8Iq4tg4g8H",07d9df4dbc086002,US,The Long Center Box Office,United States,-97.750644,30.2601931,-97.750644,30.2601931,The Long Center Box Office,,-97.750644,30.2601931
2021-02-28T23:47:07.000Z,"wtf @Portland_State you did not do this, a mutual aid group spent money for every single individual room and person to get them off the street...that was all coordinated on the ground. did you seek out ANYONE to get them into a safe shelter at your hotel? https://t.co/rLYC4uNKue",ac88a4f17a51c7fc,US,Portland,United States,-122.79007,45.421863,-122.47175,45.6509405,"Portland, OR",,-122.63091,45.5364018
2021-02-28T17:32:32.000Z,Help @BIPOC_AIC provide mutual aid &amp; fight racism. https://t.co/iLWgdHbivC,011add077f4d2da3,US,Brooklyn,United States,-74.041878,40.570842,-73.855673,40.739434,"Brooklyn, NY",,-73.948776,40.655138
2021-02-28T13:57:48.000Z,"We’re also a bit low on diapers (sizes NB, 2, 4) and wipes. But socks... we go through a LOT of socks. I’m realizing that for anyone doing mutual aid, there’s no such thing as too many socks. I signed up for the @BOMBAS waiting list for a big donation but their list is long.",b046074b1030a44d,US,Jersey City,United States,-74.107995,40.666879,-74.025331,40.769124,"Jersey City, NJ",,-74.066663,40.7180015
2021-02-28T06:11:46.000Z,Austin Mutual Aid needs volunteers to continue getting supplies to families in need and serving our Austin community. Wanna help? Here’s how. https://t.co/9iKwplcfw3\n@keithkreeger @kelljokrause,c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",,-97.754724,30.3233457
2021-02-28T03:51:49.000Z,💥MUTUAL AID 💥\n\nplease help my comrade cover the cost of their therapy and treatment any way you can! (even if it’s just rting this post!) \n\ngofundme—&gt; https://t.co/QbbK7abJZj https://t.co/gBcjSyEhGP,1d9a5370a355ab0c,US,Chicago,United States,-87.940033,41.644102,-87.523993,42.0230669,"Chicago, IL",,-87.732013,41.8335845
2021-02-28T01:27:51.000Z,Please take a moment to read a piece I did on Mutual Aid in Portland!\n#Portland #MutualAid #pdx #community\n \nhttps://t.co/wvcDC7PZ5d,ac88a4f17a51c7fc,US,Portland,United States,-122.79007,45.421863,-122.47175,45.6509405,"Portland, OR",,-122.63091,45.5364018
2021-02-28T00:30:25.000Z,"My latest for @cityonahill. Local mutual aid and food distribution organization Food Not Bombs has been ordered to vacate from their operation sites twice over the past two weeks, potentially setting up new stand off with the City of Santa Cruz. \n\nhttps://t.co/sFlqrrHSwR",3c9e627dd6b55d9e,US,Santa Cruz,United States,-122.07614,36.948098,-121.98623,37.010652,"Santa Cruz, CA",,-122.03119,36.979375
2021-02-27T19:09:37.000Z,Luckily at the same time mutual aid and dual power structures are on the rise globally so humanity is on one hand unknowingly adapting for what is coming.\n\nIf you are involved in any of these efforts you are helping to build the future.,cb74aaf709812e0f,US,Tulsa,United States,-96.065628,35.968624,-95.761656,36.250159,"Tulsa, OK",,-95.913642,36.1093915
2021-02-27T18:28:49.000Z,TONIGHT Saturday 02/27/21\n\ndigital Allston-Brighton Mutual Aid benefit\n\n—&gt; Allison &amp; Moon\n—&gt; Lost Film\n—&gt; I Wish I Could Skateboard\n—&gt; LAVAGXRL\n—&gt; Travis Alexander\n—&gt; Little Low\n\nand official True Believers Lounge\nafterparty with DJ @EmoNightBoston\n\n8pm et https://t.co/kOk3YDO8OW https://t.co/TYWjTnEm3a,67b98f17fdcf20be,US,Boston,United States,-71.191421,42.227797,-70.986004,42.399542,"Boston, MA",,-71.088713,42.3136695
2021-02-27T17:16:52.000Z,@leiningl15 @angiecthomas Is there a mutual aid org there,01a9a39529b27f36,US,Manhattan,United States,-74.026675,40.683935,-73.910408,40.877483,"Manhattan, NY",,-73.968542,40.780709
2021-02-27T16:45:25.000Z,"Austin: if you’re looking to volunteer or lend a hand this weekend, Austin Mutual Aid REALLY needs help. Drivers to do meal deliveries &amp; folks with laptops to help with admin. HQ’d out of Long Center. Message @seekaychin",c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",,-97.754724,30.3233457
2021-02-27T15:35:24.000Z,"I mean, I prob would have spent the money donating to my local mutual aid group (last week I bought $200 in groceries for a family on top of my usual donations), and overtipping at restaurants. Which would STIMULATE the economy. Isn't that why they're STIMULUS checks?",ae845a49091f2727,US,Somerville,United States,-71.134552,42.3727525,-71.072892,42.418052,"Somerville, MA",,-71.103722,42.3954023
2021-02-27T13:26:24.000Z,Please give money to @BALTLegal and mutual aid efforts that defend people who are incarcerated or in the criminal justice system. \n\nThis is so far beyond reform that it cannot be overstated. https://t.co/GaTIVyETFZ,c0b8e8dc81930292,US,Baltimore,United States,-76.711521,39.197211,-76.529443,39.372215,"Baltimore, MD",,-76.620482,39.284713
2021-02-27T11:18:38.000Z,"""Four brave men who do not know each other will not dare attack a lion. Four less brave, but knowing each other well, sure of their reliability and consequently of mutual aid, will attack resolutely"".\n- Ardant du Picq",fe6fdbea8b8a1476,US,Angleton,United States,-95.454639,29.10696,-95.390443,29.205233,"Angleton, TX",,-95.422541,29.1560965
2021-02-27T07:21:31.000Z,"You know, if Gov. Inslee extends the eviction moratorium, I would feel very comfortable using my next stimulus check for mutual aid.",300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",,-122.3306,47.6148172
2021-02-27T01:03:32.000Z,"📣 Seattle Area Protests and Actions This Weekend! 📣 \n\nThere's a lot going on this weekend in Seattle, Bellingham, and Tacoma. March for Black liberation, help with mutual aid, and support Black vendors!\n#seattleprotest #seattleprotests #seattleprotestcomms #protestcommsseattle https://t.co/RnUB0eHNqb",300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",,-122.3306,47.6148172
2021-02-26T19:45:52.000Z,@kristincake @bquinnjcmo The Law if Mutual Aid\n An instinct in many..not all..\n Of human solidarity \nThe tendency towards Cooperation\nRATHER than completion for survival,d5dbaf62e7106dc4,US,Jacksonville,United States,-85.800502,33.752607,-85.724207,33.840282,"Jacksonville, AL",,-85.762355,33.7964445
2021-02-26T19:28:33.000Z,"‘Solidarity, not charity’: Mutual aid groups are filling gaps in Texas’ crisis response https://t.co/cn7WaKzRqt via @grist",8173485c72e78ca5,US,Atlanta,United States,-84.576827,33.6475029,-84.289385,33.8868859,"Atlanta, GA",,-84.433106,33.7671944
2021-02-26T19:20:01.000Z,Commemorate the “People’s Champ” and help give back to the community.\n\nRiverside Mutual Aid Network’ is recruiting volunteers for the event on Saturday 2•27•2021 \n\nSign up now https://t.co/rMzzZKTk8T to register.,07d9dbf31b086002,US,"University of California, Riverside (UCR)",United States,-117.33,33.9751331,-117.33,33.9751331,"University of California, Riverside (UCR)",,-117.33,33.9751331
2021-02-26T15:14:18.000Z,"Until then remember to ✍🏾 on your ballot this election season 2/25-4/6/21 Justin Michael Hendrix for the City of Champaign’s District 3.\n\n#Education #Advocacy #CommunityCulture\n\n📝: % of campaign funds will be put forth as mutual aid, pantry supplies + community efforts. 💙💛🤍",2335250557ea3fb4,US,Champaign,United States,-88.333161,40.054674,-88.225277,40.160295,"Champaign, IL",,-88.279219,40.1074845
2021-02-26T13:39:37.000Z,"You know what else can get workers to $15 an hour? Unionize ✊✊✊ \n\nIf the wage will not be risen by Congress, then it is time for workers to band #Together for mutual aid, just like we did at WDW. \n\n@IATSE @unitehere @Teamsters @UFCW #TCU #STCU \n\nhttps://t.co/HYIKlvR7Bx",5b92cf17956971b6,US,Citrus Ridge,United States,-81.719317,28.3302183,-81.657134,28.397495,"Citrus Ridge, FL",,-81.688226,28.3638567
2021-02-26T04:06:57.000Z,"Almost done with a story on mutual aid in Portland!\n\nStay tuned, first piece incoming❗️ https://t.co/LQ8jVBV7HF",df7fd3a3b9eff7ee,US,Oregon,United States,-124.70354,41.991795,-116.46326,46.2990779,"Oregon, USA",,-120.5834,44.1454365
2021-02-26T02:28:46.000Z,"Support this human who uses their time, vehicle and home for mutual aid. They do so much for the community and folks who are unsheltered ✨\n#seattleprotest #seattleprotests https://t.co/pvjiMV38Fa",300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",,-122.3306,47.6148172
2021-02-26T00:26:11.000Z,"The next @MinerElementary Mutual Aid Network #Community Table is March 6 from 11am-1pm. For more info, or to volunteer or donate, please email MinerMutualAid@gmail.com. As always, this event is hosted by @EquityMiner in solidarity with @ServeYourCityDC. \n\n#solidaritynotcharity https://t.co/Wj8tulewLk",01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",,-77.014399,38.8986029
2021-03-28T00:22:06.000Z,"Girl Scout cookie sales are half done. The link for ordering from Emmy is https://t.co/lv2IMT6prS\n\nYou are able to order &amp; pay online while selecting “Girl Delivery” to avoid shipping charges. If you’d prefer to let us know your order and pay with cash/check/Venmo, we can do that https://t.co/uGrEfqcdAB",dc62519fda13b4ec,US,Tampa,United States,-82.620093,27.821353,-82.265295,28.171836,"Tampa, FL",,-82.442694,27.9965945
2021-03-27T23:17:46.000Z,So treatment has been discussed for Leiomyosarcoma but I can't set up appointments without knowing I have the ability to get there. Plus basic needs and medication.Please help me solidify the ability to start treatments. Donate if you can. Cashapp $Bonez0523 venmo @Bonez2420 https://t.co/VKBfL6iSI7,854c2897718ea4e3,US,Wilkinsburg,United States,-79.895601,40.4313212,-79.854094,40.4594513,"Wilkinsburg, PA",,-79.874847,40.4453863
2021-03-27T22:57:36.000Z,"🦓: 2.20.2021 | Kids vs. Racism\n📍: Seattle, WA\n__________\nBlack Zebra Impact Team Artistic Journalist: @tinypicturetaker\n__________\nDonate to their Artistic Community Documenting Efforts:\n\nVenmo: mcanderson26 https://t.co/Fh61iZRGUo",300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",Point,-122.3308,47.6046
2021-03-27T22:49:11.000Z,"we have 10 more purses to fill!! if you’re interested and able to donate, my Venmo is listed below 🥰 https://t.co/BzLBYhIa9L",fb4e19c906cdaa73,US,Hagerstown,United States,-77.786448,39.5924186,-77.671529,39.676503,"Hagerstown, MD",,-77.728989,39.6344608
2021-03-27T22:39:01.000Z,"I’ll pay it forward. Retweet this. Follow @RightLineSport1 and I’ll pick someone to win $25 Venmo, cash app or PayPal. I’ll pick a winner 3/28/21 at 6pm CST. Must follow me and @RightLineSport1 to win! Good luck! 🍀🍀🤑",00221a12113d93c6,US,Shakopee,United States,-93.582038,44.752728,-93.398642,44.804724,"Shakopee, MN",,-93.49034,44.778726
2021-03-27T20:05:28.000Z,"I have a new service I’m pleased to announce called NFT 2. It’s far cheeper, more sustainable, and convenient that traditional NFTs. Simply Venmo me $20 (@Bev-Veatch) and I’ll tell you you own literally whatever you want",e21c8e4914eef2b3,US,Colorado,United States,-109.06026,36.992427,-102.04152,41.003445,"Colorado, USA",,-105.55089,38.997936
2021-03-27T19:47:53.000Z,My parents are going to Florida and they said I can go for a few days but the flight is $500 and I’m fucking poor so fuck my life if anyone wants to donate to get me to Florida my Venmo is @ sidneyole or cash app $sidneyole lmfao,b49b3053b5c25bf5,US,Denver,United States,-105.10982,39.614151,-104.73437,39.812975,"Denver, CO",,-104.92209,39.713563
2021-03-27T19:26:52.000Z,I'm an Indigenous Mother before all else &amp; it's my responsibility to do everything in my power to ensure our children are sustained... \nJust as Our Mother Earth sustains us.\n\nReady to move to the rez.\nPp: rubyraindance@gmail\nCashApp: $VishLish \nVenmo: @VishLish\n#NoDAPL #StopLine3,9807c5c5f7a2c6ce,US,Minnesota,United States,-97.239256,43.499362,-89.483385,49.384359,"Minnesota, USA",,-93.361321,46.4418605
2021-03-27T17:09:31.000Z,Fun! https://t.co/KN9mDPmQX0,01a9a39529b27f36,US,Manhattan,United States,-74.026675,40.683935,-73.910408,40.877483,"Manhattan, NY",,-73.968542,40.780709
2021-03-27T16:31:42.000Z,"selling copies of PRISON COLORING BOOK, a zine by my friend jorge who is in prison. venmo me any amount over $7 to malaka-gharib with your addy and i will send a copy of this zine to your house. all proceeds go to jorge. a friend's a friend a friend. https://t.co/CGIq9DtIv8",00ab941b685334e3,US,Nashville,United States,-87.022482,35.9945681,-86.560616,36.405448,"Nashville, TN",,-86.791549,36.2000081
2021-03-27T11:59:43.000Z,I also included my @Venmo and @CashApp in my bio if anyone feels uncomfy using GoFundMe \n\nThank you for taking the time to even read this. \n\n#NEISvoid https://t.co/sCxgVJIb3b,fbd6d2f5a4e4a15e,US,California,United States,-124.482,32.528832,-114.13121,42.009519,"California, USA",,-119.30661,37.2691755
2021-03-26T21:27:06.000Z,"@love myneighborfoundation will be in Atlanta feeding our neighbors quality meals tomorrow, March 27. Please support ans donate how you can. All is appreciated. \nCashApp: $lovemyneighborfound\nVenmo: @cristina__payne https://t.co/7LRqctkc79",8173485c72e78ca5,US,Atlanta,United States,-84.576827,33.6475029,-84.289385,33.8868859,"Atlanta, GA",Point,-84.3889,33.7566
2021-03-26T18:22:36.000Z,"Every dollar helps y'all, Venmo it to @anohkayguy https://t.co/a7C3yQ2WMr",01a9a39529b27f36,US,Manhattan,United States,-74.026675,40.683935,-73.910408,40.877483,"Manhattan, NY",,-73.968542,40.780709
2021-03-26T18:20:12.000Z,"If you would like to help contribute to our project, please consider subscribing to our Patreon (https://t.co/yo1gICgVwJ), buying merch from https://t.co/IOVpci0ZaM, or via Venmo (https://t.co/J4d4b7cj29). \n\nEvery little bit helps! If you are unable to donate, please like/RT!",94965b2c45386f87,US,New York,United States,-79.76259,40.477383,-71.777492,45.015851,"New York, USA",,-75.770041,42.746617
2021-03-26T13:01:42.000Z,"Nice work from the @Journaltimes and @Rachel_Kubik ... she and the editor gave a lot of energy to this story and we all appreciate it...there are plenty of ways for you to hop in and join us... #LiveAndGive /// 12 more restaurants and $50,000 more dollars. @marypanderson = Venmo https://t.co/CEMm8tewcP https://t.co/YQIJf58m4B",ce3b7b6f88f0b308,US,Racine,United States,-87.877863,42.677972,-87.770388,42.799314,"Racine, WI",,-87.824126,42.738643
2021-03-26T06:45:48.000Z,@feliciaproia @StreetWatchLA Donate to bail fund: @JailSupportLA\n\nCash App: BigCherry420\nVenmo: Therese-Manpearl\n\nJail Support: 310.975.4996,3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",,-118.41191,34.0207895
2021-03-26T06:00:15.000Z,@FredTJoseph The elec bill is URGENT as they said they would disconnect tomorrow evening😭😭\nI have tried &amp; tried to get help but only got scammers smdh\n$RedheadGoddess67\nhttps://t.co/78Ar30I4m0\nVenmo terri-lewallen-3\n🖤💓🖤\nHeres pics of my teeth which I have cavities in every tooth😭 https://t.co/DYR1afQRSY,43d2418301bf1a49,US,Mississippi,United States,-91.655009,30.146096,-88.097889,34.995968,"Mississippi, USA",,-89.876449,32.571032
2021-03-26T04:18:58.000Z,My friends are getting arrested in Echo Park rn for #EchoParkRiseUp.\n\nWas live with a friend when they got arrested. Total BS. LAPD is a waste of tax dollars that could be going to care.\n\nDonate to @JailSupportLA for bail funds.\nCash App: BigCherry420\nVenmo: Therese-Manpearl https://t.co/0Kj7XwlQFl,3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",,-118.41191,34.0207895
2021-03-26T02:59:17.000Z,I'm horrible at this twitter stuff. Help me spread the word on my mom's fight against cancer!Any help is much appreciated. GoFundMe is linked in bio. Venmo/cashapp/zelle accepted. #fightgracefully #nonhodgkinlymphoma #fuckcancer #fightgracefolli\nhttps://t.co/siSSA93iAi,6c686af766d8429c,US,Fort Lauderdale,United States,-80.20811,26.080935,-80.090235,26.219801,"Fort Lauderdale, FL",,-80.149173,26.150368
2021-03-26T01:22:38.000Z,"Donate to our Artistic Community Documenting Efforts:\nGiveButter: https://t.co/1ZjEQP6TAq\nVenmo: @BlackZebra \nPaypal: https://t.co/4OASgavlEt @ Portland, Oregon https://t.co/6YbhROSLkE",ac88a4f17a51c7fc,US,Portland,United States,-122.79007,45.421863,-122.47175,45.6509405,"Portland, OR",Point,-122.67825,45.518237
2021-03-25T23:05:16.000Z,Please consider sending $1 via venmo to @ellerelite and mention Team Grey! All proceeds go towards research and supports children fighting cancer! Let's raise money #FTK 💛💪🏽 DM for other ways to donate! https://t.co/K9FfIwoNEQ,009d3c3d41dbb00e,US,Enterprise,United States,-115.31608,35.9607531,-115.1528,36.0768564,"Enterprise, NV",,-115.23444,36.0188048
2021-03-25T21:54:45.000Z,"If anyone wants to buy my digital art, they are welcome to Venmo me $100k, come over to my house with a thumb drive and take the original PSD file. That way we can sidestep me having to figure out #NFTs.",300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",,-122.3306,47.6148172
2021-03-25T21:52:00.000Z,"If ur a white gay, don’t post your opinion on this video unless you directly Venmo a queer immigrant for their visa applications and legal fees. \n\nEven after doing that, don’t post your opinion. https://t.co/1gZBfLs36j",1d9a5370a355ab0c,US,Chicago,United States,-87.940033,41.644102,-87.523993,42.0230669,"Chicago, IL",,-87.732013,41.8335845
