created_at,text,geo__place_id,place_info__country_code,place_info__name,place_info__country,place_info__geo__bbox__001,place_info__geo__bbox__002,place_info__geo__bbox__003,place_info__geo__bbox__004,place_info__full_name,place_info__state,geo__coordinates__type,Longitude,Latitude
2021-03-13T02:51:15.000Z,"What started as a spreadsheet (@sruthi_shankar_ ) grew into a website (@lina_omopez ), an app (@jackdoenges) and a global mutual aid network (@marycthomas95, @JadeMCohen, @JilllMilll, @londyloo, @BriannaEngelson, @LisaSkarling, @TomSchmidt30, @ZarinIRahman)",8e9665cec9370f0f,US,Minneapolis,United States,-93.329515,44.889964,-93.194578,45.051257,"Minneapolis, MN",Minnesota,,-93.262047,44.9706105
2021-03-13T01:08:40.000Z,Did you know Lawrence has a fridge project too?? Our friends at @LFKEats are working to fight food insecurity in #LFK with a new mutual aid initiative \n\nGive them a follow and lend some support if you’re able! (And thanks for the inspo on our @ name 😊🧡) https://t.co/0UcTBduykJ,1661ada9b2b18024,US,Wichita,United States,-97.534906,37.562483,-97.152924,37.80531,"Wichita, KS",Kansas,,-97.343915,37.6838965
2021-03-12T23:40:32.000Z,"If I haven’t mentioned it enough, my partner is AMAZING. She runs a mutual aid program with her best friend (https://t.co/IunejqzaaP) that provides basics to locals in need. They have 22 orders this weekend, &amp; she’s out right now getting 💯% of them delivered before the snow. 🥰",e21c8e4914eef2b3,US,Colorado,United States,-109.06026,36.992427,-102.04152,41.003445,"Colorado, USA",Colorado,,-105.55089,38.997936
2021-03-12T16:07:55.000Z,"A pandemic year where many were out of work, relying on mutual aid funds, and in the brink of homelessness and politicians still asking us to donate money to their campaigns. Read the room.",e4a0d228eb6be76b,US,Philadelphia,United States,-75.280284,39.871811,-74.955712,40.13792,"Philadelphia, PA",Pennsylvania,,-75.117998,40.0048655
2021-03-11T18:31:50.000Z,"@WIdigregorysj @MollyBeck @WisVoter All of that is true. We don't believe in cooperation and mutual aid even though we supposedly mostly follow Jesus's teachings. We believe in meritocracy, even though who you know and your skin color is often more important than what you are capable of. We overvalue ownership, etc",2a93711775303f90,US,Milwaukee,United States,-88.070827,42.920822,-87.863758,43.1926225,"Milwaukee, WI",Winsconsin,,-87.967293,43.0567223
2021-03-11T17:41:47.000Z,Reminder to support your neighborhood mutual aid network. 🙌🏻 @Ward3MutualAid,01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",District of Columbia,,-77.014399,38.8986029
2021-03-11T16:43:21.000Z,"@BoiseRescue @AFriendlyDad I find Boise Mutual Aid Collective or El-Ada are more in line with my values. Check them out, they could totally use support.",4723507d8ce23a60,US,Idaho,United States,-117.24303,41.987982,-111.0435,49.001121,"Idaho, USA",Idaho,,-114.14326,45.4945515
2021-03-11T15:19:47.000Z,Won‚Äôt take a picture cuz ppl r still cleaning up before having their remaining belongings trashed; @ChebaHutSubs and Argonauts liquor threatened to call the cops on protestors/mutual aid folks while siccing rent-a-cops (Ronin Security) on them. Shame.,0fc29442af55b000,US,Argonaut Wine & Liquor,United States,-104.97807,39.739835,-104.97807,39.739835,Argonaut Wine & Liquor,Colorado,,-104.97807,39.739835
2021-03-11T13:32:00.000Z,"Receiving this mutual aid bag at my doorstep made my heart feel full. Thank you to the organizers, and volunteers. Thank you for this easy way to be a neighbor. https://t.co/8eF3hQrk1Z",946ccd22e1c9cda1,US,Pittsburgh,United States,-80.095586,40.3615796,-79.865793,40.501198,"Pittsburgh, PA",Pennsylvania,,-79.98069,40.4313888
2021-03-11T02:27:49.000Z,During the pandemic I also:+ provided space/support 4 mutual aid incl. COVID-19 mobile &amp; walk-up testing (soon add a vaccination siteü§ûüèæ) &amp; a community fridge\n+ Provided emergency $$ assistance &amp; other support as a COVID-19 Helpline Case Manager\n+ reconciled food pantry budgets,011add077f4d2da3,US,Brooklyn,United States,-74.041878,40.570842,-73.855673,40.739434,"Brooklyn, NY",New York,,-73.948776,40.655138
2021-03-10T20:46:21.000Z,Good news! I contacted the Madison Heights Mutual Aid and we are organizing to get Barabara‚Äôs items to store them safely for her while we figure out how we can further help. https://t.co/USmPjPC1KC,e67427d9b4126602,US,Madison Heights,United States,-83.126332,42.475983,-83.084518,42.5348261,"Madison Heights, MI",Michigan,,-83.105425,42.5054046
2021-03-10T20:25:10.000Z,I think a lot of Iowa city organizers have been brainstorming some really great mutual aid ideas to start this spring and summer and it would be awesome to have real support in doing so .,01e0b1c656c5070f,US,Iowa City,United States,-91.611057,41.599181,-91.463067,41.6955258,"Iowa City, IA",Iowa,,-91.537062,41.6473534
2021-03-10T18:51:13.000Z,"Hi friends, we‚Äôre back! Our mutual aid hub is open again after a hiatus. Please stop by today with some essential supplies for our unhoused neighbors, we‚Äôre placing an emphasis on snacks üß°2161 University Ave W., St. Paul, MN\n‚Äì Wed / Fri (3pm - 7pm)\n‚Äì Sat / Sun (10am - 2pm) https://t.co/lt8UQmce1h",60e2c37980197297,US,St Paul,United States,-93.207783,44.8907521,-93.003514,44.992279,"St Paul, MN",Minnesota,,-93.105649,44.9415156
2021-03-10T03:08:05.000Z,I would never accumulate a million dollars in the first place. Mutual aid comes first. https://t.co/aOh1s4FNb5,a832efe6c7c00859,US,Miami Springs,United States,-80.321889,25.801893,-80.258487,25.841563,"Miami Springs, FL",Florida,,-80.290188,25.821728
2021-03-09T22:23:23.000Z,Yay!! JCMAS on @NJSpotlightNews https://t.co/Oo8allpxWI,b046074b1030a44d,US,Jersey City,United States,-74.107995,40.666879,-74.025331,40.769124,"Jersey City, NJ",New Jersey,,-74.066663,40.7180015
2021-03-09T09:13:12.000Z,So many people need Mutual Aid. Poverty is and has always been America's biggest human rights crisis. Especially for the most vulnerable folx. Period https://t.co/pIvlWTIBPk,9807c5c5f7a2c6ce,US,Minnesota,United States,-97.239256,43.499362,-89.483385,49.384359,"Minnesota, USA",Minnesota,,-93.361321,46.4418605
2021-03-09T04:49:57.000Z,"My apartment complex left us hanging without so much as a wellness check or an email to tell residents where to get water. They were pretty shook when I walked into the leasing office and told them that through community mutual aid, we were able to arrange water distribution. https://t.co/mc3dWBNb5D",c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",Texas,,-97.754724,30.3233457
2021-03-09T02:51:19.000Z,@dopegirlfresh I recently spent... Let‚Äôs just say... an unholy amount of $ on mutual aid helping folks w just $25 bucks a pop in Texas the other day and I‚Äôm a disabled ‚ÄòRican mom in the Bronx. Was stoic. Saw a bunch of ‚Äújournalists‚Äù waxing poetic about how tragic situation was but no aid found?,002e24c6736f069d,US,Bronx,United States,-73.933612,40.785365,-73.765271,40.91533,"Bronx, NY",New York,,-73.849442,40.8503475
2021-03-08T02:39:38.000Z,"Mutual aid request for some friends that finally found affordable housing after 7 years on the street! If anyone has cookware (pots, pans utensils), full size sheets, or other stuff that they can use in their new apartment please DM! https://t.co/bIKN54yj3d",5ef5b7f391e30aff,US,Berkeley,United States,-122.32482,37.8459532,-122.23423,37.905738,"Berkeley, CA",California,,-122.27952,37.8758456
2021-03-07T15:23:49.000Z,"@__SplashGod @thedigitaldash_ muting this - y‚Äôall got this nigga dick so far down your throat it‚Äôs blocking oxygen flow to your brain. go to hell, stream rainforest, and donate to noname book club &amp; other mutual aid efforts in your community ü§ç. https://t.co/7P9LZm0huU",24a53a1880093fa9,US,Winston-Salem,United States,-80.389019,35.9341262,-80.100949,36.240211,"Winston-Salem, NC",North Carolina,,-80.244984,36.0871686
2021-03-06T23:47:53.000Z,Why is parking at the @longcenter closed when there are still volunteers for Austin Mutual Aid/Austin Needs Water needing to come and go?,c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",Texas,,-97.754724,30.3233457
2021-03-06T20:59:59.000Z,"Please send mutual aid network suggestions to me, share with your networks. Updates coming soon with probably an interactive map bc I love maps. ‚úäüèΩ‚ú®‚ù§Ô∏è",c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",Texas,,-97.754724,30.3233457
2021-03-06T18:05:59.000Z,I am in awe of #MedTwitter and students leading mutual aid efforts this week for #MedGradWishList. You all inspire me every. single. day. https://t.co/IUAxQkp8fm,018929347840059e,US,Indianapolis,United States,-86.348441,39.631677,-85.937404,39.927448,"Indianapolis, IN",Indiana,,-86.142923,39.7795625
2021-03-06T17:15:04.000Z,Are you like @phlpp7r still volunteering to deliver mutual aid food? Goddess bless you AND You are eligible to get vaccinated under 1b so get your appointment now!! #,01a9a39529b27f36,US,Manhattan,United States,-74.026675,40.683935,-73.910408,40.877483,"Manhattan, NY",New York,,-73.968542,40.780709
2021-03-06T13:00:02.000Z,Today is the day! Join @EquityMiner in solidarity with @ServeYourCityDC for our monthly Miner Mutual Aid Network #Community Table! 11am-1pm at @MinerElementary!#solidaritynotcharity https://t.co/ixsEqB3Nl0,5635c19c2b5078d1,US,Virginia,United States,-83.67529,36.540739,-75.16644,39.466012,"Virginia, USA",Virginia,,-79.420865,38.0033755
2021-03-06T11:24:14.000Z,"early morning thoughts: my kids will be so blessed to grow up surrounded by my chosen family. They will know what community means early on. ü•∫ Their aunties/uncles will teach them about genuine kindness &amp; empathy, mutual aid, how to fight (ü§£), and above everything - how to LOVE",3df4f427b5a60fea,US,San Antonio,United States,-98.778559,29.141956,-98.302744,29.693046,"San Antonio, TX",Texas,,-98.540652,29.417501
2021-03-06T04:41:19.000Z,Any mutual aid groups in need of a vaccinated driver to get folks to vaccine appointments? Is this something folks are even organizing? The driver also happens to be bilingual (Spanish and English). @GroundGameLA @KtownforAll @MutualaidLA others...,3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",California,,-118.41191,34.0207895
2021-03-05T22:11:06.000Z,"üíûüíñüíì JUST STARTED A DONATION BASED MUTUAL AID FEMININE HYGIENE SURPLUS @ LAKE MERRITT AMPHITHEATER üíòüíûüíñ MATCH ME WIT A DONATION OF PERIOD PRODUCTS, WET WIPES OR FRESH PANTIES! üíóüíí HAPPY WOMENS HISTORY MONTH üííüíó\n#THEPINKPANTRY https://t.co/Bt7zSyIKEA",0fc344585455b000,US,Lake Merritt,United States,-122.25646,37.804806,-122.25646,37.804806,Lake Merritt,California,,-122.25646,37.804806
2021-03-05T21:29:39.000Z,"It‚Äôs @Bandcamp Friday and we have a special new treat for you! üñ§ We whipped up these little lapel pins to help raise funds for local mutual aid organizations in the wake of the winter storm disasters ‚ùÑÔ∏è Go get one with the link in our bio, limited to 50 so grab one fast! https://t.co/tC0VkAGsG1",c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",Texas,,-97.754724,30.3233457
2021-03-05T21:22:35.000Z,"Mutual Aid embodies Zola, Zuri, and Ujima ü§ûüèΩ @DearBlackProph https://t.co/HFZD1hbE0b",01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",District of Columbia,,-77.014399,38.8986029
2021-03-05T18:00:35.000Z,@machowdh @PoPville @DCist @MayorBowser @Janeese4DC Many mutual aid groups are helping folks do this! You may want to contact your ward‚Äôs group. I know @DCW4MutualAid is helping neighbors with vaccine access for example https://t.co/c8vbW5u4jd,01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",District of Columbia,,-77.014399,38.8986029
2021-03-04T23:31:54.000Z,"now up to $60 in mutual aid given this week; have to cool my jets for now, tho\n\nplease join in if you can üíú\nkeep the üí∏ flowing https://t.co/OnHLqNVQvR https://t.co/lKRBS2CDok",da2bb7a8de68b604,US,Ramsey,United States,-93.511116,45.215499,-93.380404,45.299401,"Ramsey, MN",Minnesota,,-93.44576,45.25745
2021-03-04T22:45:48.000Z,IF YOU NEED ASSISTANCE: \nCleanup: https://t.co/ji5FYV3hrv\nMonetary: EKY Mutual Aid and https://t.co/aO0ziApBaU,6ffcf3b0b904bbcb,US,Kentucky,United States,-89.57151,36.497129,-81.964971,39.147359,"Kentucky, USA",Kentucky,,-85.768241,37.822244
2021-03-04T22:45:47.000Z,Donate to EKY Mutual Aid: https://t.co/3D48ybFKic,6ffcf3b0b904bbcb,US,Kentucky,United States,-89.57151,36.497129,-81.964971,39.147359,"Kentucky, USA",Kentucky,,-85.768241,37.822244
2021-03-04T21:46:47.000Z,"Tagged along to an @OmahaMedics distro last night to photograph their process. They're a group of big-hearted people, with a lot of love, laughter + mutual aid to share with our community. \nIf you have the funds, please consider donating to their Venmo/Cashapp/PayPal linked below https://t.co/jMNMOKwlXp",a84b808ce3f11719,US,Omaha,United States,-96.234587,41.175884,-95.872275,41.375558,"Omaha, NE",Nebraska,,-96.053431,41.275721
2021-03-04T18:02:11.000Z,@zanner65 The Mutual Aid group on FB tracks it pretty thoroughly.,dd3b100831dd1763,US,New Orleans,United States,-90.137908,29.889574,-89.884108,30.075628,"New Orleans, LA",Louisiana,,-90.011008,29.982601
2021-03-04T12:35:26.000Z,watching tv shows that have now written the beginning of the pandemic into their worlds is reminding me just how fucked all of this was from the start \n\n&amp; it‚Äôs triggering a lot of the ghosts of mutual aid organizing past for me that I‚Äôd repressed for whatever reason üò≠,8e9665cec9370f0f,US,Minneapolis,United States,-93.329515,44.889964,-93.194578,45.051257,"Minneapolis, MN",Minnesota,,-93.262047,44.9706105
2021-03-03T22:18:54.000Z,What‚Äôre some El Paso mutual aid orgs?? https://t.co/C0bXRfYLnN,6a0a3474d8c5113c,US,El Paso,United States,-106.63487,31.6206683,-106.19999,31.966068,"El Paso, TX",Texas,,-106.41743,31.7933682
2021-03-03T16:19:40.000Z,"‚ÄºÔ∏è HAPPENING NOW at 11am EST: Check out our Exec Director, @mcSYCdc alongside mutual aid organizer, @bethwagsss on @WeActRadio discussing #DC‚Äôs vaccine rollout &amp; #ServeYourCityDC/#W6MA‚Äôs current work throughout the district: \n\nüíª https://t.co/0s0UD4XzYH\nüé• https://t.co/5Al3qrYTfG https://t.co/UuzBnDo6De",01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",District of Columbia,,-77.014399,38.8986029
2021-03-03T15:48:40.000Z,"Really hope those in charge take this as seriously as they did w the BLM marches over the summer. A lot of us carry scars (physical &amp; emotional) bc you didn‚Äôt have a ‚Äúlack of plan‚Äù on how to address the peaceful marches, water &amp; food handouts, &amp; other mutual aid initiatives. https://t.co/sCsuyirwat",01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",District of Columbia,,-77.014399,38.8986029
2021-03-03T15:33:09.000Z,"At Denny Park this morning where the city is about to move people who have been living in the park. Fewer than a dozen people still here including Robert and Shawn who are seeking housing. City outreach, volunteers, &amp; mutual aid groups will be here for the clearing set at 9. https://t.co/3OohssxEL6",07d9e38a84088000,US,Denny Park,United States,-122.34102,47.6188583,-122.34102,47.6188583,Denny Park,Washington,,-122.34102,47.6188583
2021-03-03T06:42:42.000Z,"@luistheleftist Yup. I clean up their blood daily, have shed plenty of my own, and have the scars to prove it. Let me have some fun in between enduring rounds of fascist violence and mutual aid runs. üñ§",ac88a4f17a51c7fc,US,Portland,United States,-122.79007,45.421863,-122.47175,45.6509405,"Portland, OR",Oregon,,-122.63091,45.5364018
2021-03-03T04:41:31.000Z,"@deanspade I really appreciate how you kept reinforcing the distinction between mutual aid (which confronts systemic failures) and philanthropy, which tries to cover over problems without addressing systemic inequality in order to maintain the status quo.",3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",California,,-118.41191,34.0207895
2021-03-03T02:21:46.000Z,Imagine being on two mutual aid slacks and running your own food justice program and working overnight to help unhoused friends üòÜand forgetting your computer so working from a phone whose charger you forgot #hotmess,011add077f4d2da3,US,Brooklyn,United States,-74.041878,40.570842,-73.855673,40.739434,"Brooklyn, NY",New York,,-73.948776,40.655138
2021-03-02T21:00:36.000Z,"Vote for @danielwaynelee0 B/C he came out with @ndindi and I to a homeless community 2-3 times to meet unhoused people, discuss ideas and provide mutual aid w/ @StreetWatchLA. He‚Äôs more progressive than Dems and doesn‚Äôt take corporate $$$. What‚Äôs not to like? Vote. üôè https://t.co/mLmDSTwT40",3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",California,,-118.41191,34.0207895
2021-03-02T20:46:26.000Z,"i kid u not something as small as retweeting, reposting on ur instagram story, donating (even if it‚Äôs just a couple $) doing mutual aid, joinin‚Äô a nonprofit grassroots org, going out n doing things as an individual (ex. doing a small water hand out 2 tha unhoused, etc.)",01c060cf466c6ce3,US,Long Beach,United States,-118.25023,33.732905,-118.06319,33.885438,"Long Beach, CA",California,,-118.15671,33.8091715
2021-03-02T14:40:11.000Z,@pete_fuller_ga This is going to test the faith and capacity of mutual aid groups and non-profits. This will be bigger than all of us.,e229de11a7eb6823,US,Marietta,United States,-84.596805,33.895088,-84.46746,34.0011594,"Marietta, GA",Georgia,,-84.532133,33.9481237
2021-03-02T04:42:16.000Z,Must-read to understand the impact of Austin Mutual Aid‚Äôs efforts that Iffy Roma has been spearheading https://t.co/YGDeISinBj,c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",Texas,,-97.754724,30.3233457
2021-03-02T03:15:07.000Z,let‚Äôs show some mutual aid for a comrade of a comrade of a comrade üíú https://t.co/patOQiOEx2 https://t.co/VDUncfRPpX,da2bb7a8de68b604,US,Ramsey,United States,-93.511116,45.215499,-93.380404,45.299401,"Ramsey, MN",Minnesota,,-93.44576,45.25745
2021-03-01T22:41:39.000Z,Does anyone know of mutual aid and direct action organizations in the valley?,f664c6f63c0bef35,US,Weslaco,United States,-98.057773,26.111766,-97.942697,26.242157,"Weslaco, TX",Texas,,-98.000235,26.1769615
2021-03-01T20:14:24.000Z,Mutual aid teams kicking ass every week ‚ú® https://t.co/eUyjkBuRN9,300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",Washington,,-122.3306,47.6148172
2021-03-01T15:48:23.000Z,"I just want to say if you‚Äôre in a position financially and emotionally to provide direct mutual aid and you don‚Äôt, you‚Äôre trash. That is not your wealth, it stolen capital and should be returned accordingly.",3af2a75dbeb10500,US,Lincoln,United States,-96.806031,40.710053,-96.587094,40.896417,"Lincoln, NE",Nebraska,,-96.696562,40.803235
2021-03-01T10:47:25.000Z,@binance Propane tanks. My mutual aid group has been gathering and refilling them for the homeless during the winter. Buying more would allow them to do swaps saving time and gas money.,375aa1ab4abd79b1,US,Olympia,United States,-123.02373,46.98219,-122.8233,47.146866,"Olympia, WA",Washington,,-122.92352,47.064528
2021-03-01T05:00:39.000Z,san antonio sports needs hundreds of volunteers to make millions for the @ncaawbb. \nthat ain‚Äôt mutual aid.\nthat‚Äôs dumb mutherfuckerz being dumbmutherfuckerz.,07d9d68199885000,US,Highland Park,United States,-98.453838,29.3976519,-98.453838,29.3976519,Highland Park,Texas,,-98.453838,29.3976519
2021-03-01T03:43:56.000Z,"Austin Mutual Aid Donations accepted at the Long Center circle drive for food, water, formula, produce, canned goods, cleaning products, PPE, clean well organized and size marked clothes for adults and children, toiletries, Tarps, tents and anything else needed to survive https://t.co/8Iq4tg4g8H",07d9df4dbc086002,US,The Long Center Box Office,United States,-97.750644,30.2601931,-97.750644,30.2601931,The Long Center Box Office,Texas,,-97.750644,30.2601931
2021-02-28T23:47:07.000Z,"wtf @Portland_State you did not do this, a mutual aid group spent money for every single individual room and person to get them off the street...that was all coordinated on the ground. did you seek out ANYONE to get them into a safe shelter at your hotel? https://t.co/rLYC4uNKue",ac88a4f17a51c7fc,US,Portland,United States,-122.79007,45.421863,-122.47175,45.6509405,"Portland, OR",Oregon,,-122.63091,45.5364018
2021-02-28T17:32:32.000Z,Help @BIPOC_AIC provide mutual aid &amp; fight racism. https://t.co/iLWgdHbivC,011add077f4d2da3,US,Brooklyn,United States,-74.041878,40.570842,-73.855673,40.739434,"Brooklyn, NY",New York,,-73.948776,40.655138
2021-02-28T13:57:48.000Z,"We‚Äôre also a bit low on diapers (sizes NB, 2, 4) and wipes. But socks... we go through a LOT of socks. I‚Äôm realizing that for anyone doing mutual aid, there‚Äôs no such thing as too many socks. I signed up for the @BOMBAS waiting list for a big donation but their list is long.",b046074b1030a44d,US,Jersey City,United States,-74.107995,40.666879,-74.025331,40.769124,"Jersey City, NJ",new jersey,,-74.066663,40.7180015
2021-02-28T06:11:46.000Z,Austin Mutual Aid needs volunteers to continue getting supplies to families in need and serving our Austin community. Wanna help? Here‚Äôs how. https://t.co/9iKwplcfw3\n@keithkreeger @kelljokrause,c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",Texas,,-97.754724,30.3233457
2021-02-28T03:51:49.000Z,üí•MUTUAL AID üí•\n\nplease help my comrade cover the cost of their therapy and treatment any way you can! (even if it‚Äôs just rting this post!) \n\ngofundme‚Äî&gt; https://t.co/QbbK7abJZj https://t.co/gBcjSyEhGP,1d9a5370a355ab0c,US,Chicago,United States,-87.940033,41.644102,-87.523993,42.0230669,"Chicago, IL",Illinois,,-87.732013,41.8335845
2021-02-28T01:27:51.000Z,Please take a moment to read a piece I did on Mutual Aid in Portland!\n#Portland #MutualAid #pdx #community\n \nhttps://t.co/wvcDC7PZ5d,ac88a4f17a51c7fc,US,Portland,United States,-122.79007,45.421863,-122.47175,45.6509405,"Portland, OR",Oregon,,-122.63091,45.5364018
2021-02-28T00:30:25.000Z,"My latest for @cityonahill. Local mutual aid and food distribution organization Food Not Bombs has been ordered to vacate from their operation sites twice over the past two weeks, potentially setting up new stand off with the City of Santa Cruz. \n\nhttps://t.co/sFlqrrHSwR",3c9e627dd6b55d9e,US,Santa Cruz,United States,-122.07614,36.948098,-121.98623,37.010652,"Santa Cruz, CA",California,,-122.03119,36.979375
2021-02-27T19:09:37.000Z,Luckily at the same time mutual aid and dual power structures are on the rise globally so humanity is on one hand unknowingly adapting for what is coming.\n\nIf you are involved in any of these efforts you are helping to build the future.,cb74aaf709812e0f,US,Tulsa,United States,-96.065628,35.968624,-95.761656,36.250159,"Tulsa, OK",Oklahoma,,-95.913642,36.1093915
2021-02-27T18:28:49.000Z,TONIGHT Saturday 02/27/21\n\ndigital Allston-Brighton Mutual Aid benefit\n\n‚Äî&gt; Allison &amp; Moon\n‚Äî&gt; Lost Film\n‚Äî&gt; I Wish I Could Skateboard\n‚Äî&gt; LAVAGXRL\n‚Äî&gt; Travis Alexander\n‚Äî&gt; Little Low\n\nand official True Believers Lounge\nafterparty with DJ @EmoNightBoston\n\n8pm et https://t.co/kOk3YDO8OW https://t.co/TYWjTnEm3a,67b98f17fdcf20be,US,Boston,United States,-71.191421,42.227797,-70.986004,42.399542,"Boston, MA",Massachusetts,,-71.088713,42.3136695
2021-02-27T17:16:52.000Z,@leiningl15 @angiecthomas Is there a mutual aid org there,01a9a39529b27f36,US,Manhattan,United States,-74.026675,40.683935,-73.910408,40.877483,"Manhattan, NY",New York,,-73.968542,40.780709
2021-02-27T16:45:25.000Z,"Austin: if you‚Äôre looking to volunteer or lend a hand this weekend, Austin Mutual Aid REALLY needs help. Drivers to do meal deliveries &amp; folks with laptops to help with admin. HQ‚Äôd out of Long Center. Message @seekaychin",c3f37afa9efcf94b,US,Austin,United States,-97.928935,30.127892,-97.580513,30.5187994,"Austin, TX",Texas,,-97.754724,30.3233457
2021-02-27T15:35:24.000Z,"I mean, I prob would have spent the money donating to my local mutual aid group (last week I bought $200 in groceries for a family on top of my usual donations), and overtipping at restaurants. Which would STIMULATE the economy. Isn't that why they're STIMULUS checks?",ae845a49091f2727,US,Somerville,United States,-71.134552,42.3727525,-71.072892,42.418052,"Somerville, MA",Massachusetts,,-71.103722,42.3954023
2021-02-27T13:26:24.000Z,Please give money to @BALTLegal and mutual aid efforts that defend people who are incarcerated or in the criminal justice system. \n\nThis is so far beyond reform that it cannot be overstated. https://t.co/GaTIVyETFZ,c0b8e8dc81930292,US,Baltimore,United States,-76.711521,39.197211,-76.529443,39.372215,"Baltimore, MD",Maryland,,-76.620482,39.284713
2021-02-27T11:18:38.000Z,"""Four brave men who do not know each other will not dare attack a lion. Four less brave, but knowing each other well, sure of their reliability and consequently of mutual aid, will attack resolutely"".\n- Ardant du Picq",fe6fdbea8b8a1476,US,Angleton,United States,-95.454639,29.10696,-95.390443,29.205233,"Angleton, TX",Texas,,-95.422541,29.1560965
2021-02-27T07:21:31.000Z,"You know, if Gov. Inslee extends the eviction moratorium, I would feel very comfortable using my next stimulus check for mutual aid.",300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",Washington,,-122.3306,47.6148172
2021-02-27T01:03:32.000Z,"üì£ Seattle Area Protests and Actions This Weekend! üì£ \n\nThere's a lot going on this weekend in Seattle, Bellingham, and Tacoma. March for Black liberation, help with mutual aid, and support Black vendors!\n#seattleprotest #seattleprotests #seattleprotestcomms #protestcommsseattle https://t.co/RnUB0eHNqb",300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",Washington,,-122.3306,47.6148172
2021-02-26T19:45:52.000Z,@kristincake @bquinnjcmo The Law if Mutual Aid\n An instinct in many..not all..\n Of human solidarity \nThe tendency towards Cooperation\nRATHER than completion for survival,d5dbaf62e7106dc4,US,Jacksonville,United States,-85.800502,33.752607,-85.724207,33.840282,"Jacksonville, AL",Alabama,,-85.762355,33.7964445
2021-02-26T19:28:33.000Z,"‚ÄòSolidarity, not charity‚Äô: Mutual aid groups are filling gaps in Texas‚Äô crisis response https://t.co/cn7WaKzRqt via @grist",8173485c72e78ca5,US,Atlanta,United States,-84.576827,33.6475029,-84.289385,33.8868859,"Atlanta, GA",Georgia,,-84.433106,33.7671944
2021-02-26T19:20:01.000Z,Commemorate the ‚ÄúPeople‚Äôs Champ‚Äù and help give back to the community.\n\nRiverside Mutual Aid Network‚Äô is recruiting volunteers for the event on Saturday 2‚Ä¢27‚Ä¢2021 \n\nSign up now https://t.co/rMzzZKTk8T to register.,07d9dbf31b086002,US,"University of California, Riverside (UCR)",United States,-117.33,33.9751331,-117.33,33.9751331,"University of California, Riverside (UCR)",California,,-117.33,33.9751331
2021-02-26T15:14:18.000Z,"Until then remember to ‚úçüèæ on your ballot this election season 2/25-4/6/21 Justin Michael Hendrix for the City of Champaign‚Äôs District 3.\n\n#Education #Advocacy #CommunityCulture\n\nüìù: % of campaign funds will be put forth as mutual aid, pantry supplies + community efforts. üíôüíõü§ç",2335250557ea3fb4,US,Champaign,United States,-88.333161,40.054674,-88.225277,40.160295,"Champaign, IL",Illinois,,-88.279219,40.1074845
2021-02-26T13:39:37.000Z,"You know what else can get workers to $15 an hour? Unionize ‚úä‚úä‚úä \n\nIf the wage will not be risen by Congress, then it is time for workers to band #Together for mutual aid, just like we did at WDW. \n\n@IATSE @unitehere @Teamsters @UFCW #TCU #STCU \n\nhttps://t.co/HYIKlvR7Bx",5b92cf17956971b6,US,Citrus Ridge,United States,-81.719317,28.3302183,-81.657134,28.397495,"Citrus Ridge, FL",Florida,,-81.688226,28.3638567
2021-02-26T04:06:57.000Z,"Almost done with a story on mutual aid in Portland!\n\nStay tuned, first piece incoming‚ùóÔ∏è https://t.co/LQ8jVBV7HF",df7fd3a3b9eff7ee,US,Oregon,United States,-124.70354,41.991795,-116.46326,46.2990779,"Oregon, USA",Oregon,,-120.5834,44.1454365
